"Subj"	"Activity"	"Measurement"	"Mean"
30	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.0840481513184615
1	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.126349194938775
2	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.415739144893617
3	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.546740387959184
4	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.699453537111111
5	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.409134149148936
6	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.18922957
7	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.29262613606383
8	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	0.0243131207736842
9	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.340765233142857
10	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.311407525263158
11	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.495911719565217
12	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.47628774326087
13	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.198848161170213
14	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	0.0569902222622222
15	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.37320816
16	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.528329304680851
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.459281989565217
18	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.617230786
19	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	0.0483147743589744
20	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.146794177311111
21	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.353733478222222
22	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.550303216666667
23	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	0.213825552277778
24	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.484673524
25	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.523377914655172
26	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.4734080504
27	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.481813367954545
28	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.259368686847826
29	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.390460137708333
30	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.285392416354839
1	"SITTING"	"tBodyGyro-std()-Y"	-0.966473895319149
2	"SITTING"	"tBodyGyro-std()-Y"	-0.978919526956522
3	"SITTING"	"tBodyGyro-std()-Y"	-0.944854571346154
4	"SITTING"	"tBodyGyro-std()-Y"	-0.9584681204
5	"SITTING"	"tBodyGyro-std()-Y"	-0.950064068181818
6	"SITTING"	"tBodyGyro-std()-Y"	-0.944130044727273
7	"SITTING"	"tBodyGyro-std()-Y"	-0.944124336458333
8	"SITTING"	"tBodyGyro-std()-Y"	-0.97150069673913
9	"SITTING"	"tBodyGyro-std()-Y"	-0.9191882264
10	"SITTING"	"tBodyGyro-std()-Y"	-0.984373304814815
11	"SITTING"	"tBodyGyro-std()-Y"	-0.982249040188679
12	"SITTING"	"tBodyGyro-std()-Y"	-0.960497127647059
13	"SITTING"	"tBodyGyro-std()-Y"	-0.979668456122449
14	"SITTING"	"tBodyGyro-std()-Y"	-0.962048191666667
15	"SITTING"	"tBodyGyro-std()-Y"	-0.975321519491525
16	"SITTING"	"tBodyGyro-std()-Y"	-0.958336595507246
17	"SITTING"	"tBodyGyro-std()-Y"	-0.98612868078125
18	"SITTING"	"tBodyGyro-std()-Y"	-0.986753343859649
19	"SITTING"	"tBodyGyro-std()-Y"	-0.959758309589041
20	"SITTING"	"tBodyGyro-std()-Y"	-0.960104508636364
21	"SITTING"	"tBodyGyro-std()-Y"	-0.976380487294118
22	"SITTING"	"tBodyGyro-std()-Y"	-0.950173478548387
23	"SITTING"	"tBodyGyro-std()-Y"	-0.948109526029412
24	"SITTING"	"tBodyGyro-std()-Y"	-0.977954005147059
25	"SITTING"	"tBodyGyro-std()-Y"	-0.981193501846154
26	"SITTING"	"tBodyGyro-std()-Y"	-0.973444813846154
27	"SITTING"	"tBodyGyro-std()-Y"	-0.982067465142857
28	"SITTING"	"tBodyGyro-std()-Y"	-0.956316505972222
29	"SITTING"	"tBodyGyro-std()-Y"	-0.988334019666667
30	"SITTING"	"tBodyGyro-std()-Y"	-0.976477561935484
1	"STANDING"	"tBodyGyro-std()-Y"	-0.98773444
2	"STANDING"	"tBodyGyro-std()-Y"	-0.971441996481481
3	"STANDING"	"tBodyGyro-std()-Y"	-0.927788618196721
4	"STANDING"	"tBodyGyro-std()-Y"	-0.949227146964286
5	"STANDING"	"tBodyGyro-std()-Y"	-0.933738104107143
6	"STANDING"	"tBodyGyro-std()-Y"	-0.94248658631579
7	"STANDING"	"tBodyGyro-std()-Y"	-0.949646946792453
8	"STANDING"	"tBodyGyro-std()-Y"	-0.969421045555556
9	"STANDING"	"tBodyGyro-std()-Y"	-0.946046640444444
10	"STANDING"	"tBodyGyro-std()-Y"	-0.958861164090909
11	"STANDING"	"tBodyGyro-std()-Y"	-0.994210471914894
12	"STANDING"	"tBodyGyro-std()-Y"	-0.941469207540984
13	"STANDING"	"tBodyGyro-std()-Y"	-0.971721755964912
14	"STANDING"	"tBodyGyro-std()-Y"	-0.9462806205
15	"STANDING"	"tBodyGyro-std()-Y"	-0.971332584339623
16	"STANDING"	"tBodyGyro-std()-Y"	-0.980110277307692
17	"STANDING"	"tBodyGyro-std()-Y"	-0.985121164615385
18	"STANDING"	"tBodyGyro-std()-Y"	-0.980417134246575
19	"STANDING"	"tBodyGyro-std()-Y"	-0.96957632369863
20	"STANDING"	"tBodyGyro-std()-Y"	-0.903913940684931
21	"STANDING"	"tBodyGyro-std()-Y"	-0.955979192696629
22	"STANDING"	"tBodyGyro-std()-Y"	-0.964714672857143
23	"STANDING"	"tBodyGyro-std()-Y"	-0.948074760882353
24	"STANDING"	"tBodyGyro-std()-Y"	-0.967298518695652
25	"STANDING"	"tBodyGyro-std()-Y"	-0.976757621081081
26	"STANDING"	"tBodyGyro-std()-Y"	-0.982408142702703
27	"STANDING"	"tBodyGyro-std()-Y"	-0.982498991125
28	"STANDING"	"tBodyGyro-std()-Y"	-0.940006320126582
29	"STANDING"	"tBodyGyro-std()-Y"	-0.990364876307692
30	"STANDING"	"tBodyGyro-std()-Y"	-0.94070541220339
1	"LAYING"	"tBodyGyro-std()-Y"	-0.9510904402
2	"LAYING"	"tBodyGyro-std()-Y"	-0.982291608958333
3	"LAYING"	"tBodyGyro-std()-Y"	-0.977272653709677
4	"LAYING"	"tBodyGyro-std()-Y"	-0.961109291851852
5	"LAYING"	"tBodyGyro-std()-Y"	-0.977427370576923
6	"LAYING"	"tBodyGyro-std()-Y"	-0.943634949473684
7	"LAYING"	"tBodyGyro-std()-Y"	-0.945071935384615
8	"LAYING"	"tBodyGyro-std()-Y"	-0.952039385740741
9	"LAYING"	"tBodyGyro-std()-Y"	-0.9266185314
10	"LAYING"	"tBodyGyro-std()-Y"	-0.953660207586207
11	"LAYING"	"tBodyGyro-std()-Y"	-0.982442644035088
12	"LAYING"	"tBodyGyro-std()-Y"	-0.953873893833333
13	"LAYING"	"tBodyGyro-std()-Y"	-0.96270462
14	"LAYING"	"tBodyGyro-std()-Y"	-0.932499780588235
15	"LAYING"	"tBodyGyro-std()-Y"	-0.961142911805556
16	"LAYING"	"tBodyGyro-std()-Y"	-0.970747514
17	"LAYING"	"tBodyGyro-std()-Y"	-0.971484336197183
18	"LAYING"	"tBodyGyro-std()-Y"	-0.984202872923077
19	"LAYING"	"tBodyGyro-std()-Y"	-0.963617705662651
20	"LAYING"	"tBodyGyro-std()-Y"	-0.972941910294118
21	"LAYING"	"tBodyGyro-std()-Y"	-0.952147091444444
22	"LAYING"	"tBodyGyro-std()-Y"	-0.9618849625
23	"LAYING"	"tBodyGyro-std()-Y"	-0.959195236388889
24	"LAYING"	"tBodyGyro-std()-Y"	-0.960299550972222
25	"LAYING"	"tBodyGyro-std()-Y"	-0.936630803287671
26	"LAYING"	"tBodyGyro-std()-Y"	-0.979325678815789
27	"LAYING"	"tBodyGyro-std()-Y"	-0.98428747527027
28	"LAYING"	"tBodyGyro-std()-Y"	-0.960057463625
29	"LAYING"	"tBodyGyro-std()-Y"	-0.992750957826087
30	"LAYING"	"tBodyGyro-std()-Y"	-0.966041673
1	"WALKING"	"tBodyGyro-std()-Z"	-0.344266629473684
2	"WALKING"	"tBodyGyro-std()-Z"	-0.481085535084746
3	"WALKING"	"tBodyGyro-std()-Z"	-0.476696411551724
4	"WALKING"	"tBodyGyro-std()-Z"	-0.662608226
5	"WALKING"	"tBodyGyro-std()-Z"	-0.318700615178571
6	"WALKING"	"tBodyGyro-std()-Z"	-0.383139334736842
7	"WALKING"	"tBodyGyro-std()-Z"	-0.396013535263158
8	"WALKING"	"tBodyGyro-std()-Z"	-0.0754447842395833
9	"WALKING"	"tBodyGyro-std()-Z"	-0.265683521346154
10	"WALKING"	"tBodyGyro-std()-Z"	-0.174524868603774
11	"WALKING"	"tBodyGyro-std()-Z"	-0.434178202542373
12	"WALKING"	"tBodyGyro-std()-Z"	-0.35017028664
13	"WALKING"	"tBodyGyro-std()-Z"	-0.363369948070175
14	"WALKING"	"tBodyGyro-std()-Z"	-0.12609080020339
15	"WALKING"	"tBodyGyro-std()-Z"	-0.48653265537037
16	"WALKING"	"tBodyGyro-std()-Z"	-0.365489530588235
17	"WALKING"	"tBodyGyro-std()-Z"	-0.386044435409836
18	"WALKING"	"tBodyGyro-std()-Z"	-0.511417204821429
19	"WALKING"	"tBodyGyro-std()-Z"	-0.104202986482692
20	"WALKING"	"tBodyGyro-std()-Z"	-0.165748467372549
21	"WALKING"	"tBodyGyro-std()-Z"	-0.311875599423077
22	"WALKING"	"tBodyGyro-std()-Z"	-0.151439515130435
23	"WALKING"	"tBodyGyro-std()-Z"	-0.209634887972881
24	"WALKING"	"tBodyGyro-std()-Z"	-0.396154003275862
25	"WALKING"	"tBodyGyro-std()-Z"	-0.562775245405405
26	"WALKING"	"tBodyGyro-std()-Z"	-0.354549059491525
27	"WALKING"	"tBodyGyro-std()-Z"	-0.250120409298246
28	"WALKING"	"tBodyGyro-std()-Z"	-0.242601384618519
29	"WALKING"	"tBodyGyro-std()-Z"	-0.430232441132075
30	"WALKING"	"tBodyGyro-std()-Z"	-0.182569652430769
1	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.50716867490566
2	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.163995791679167
3	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.492327305084746
4	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.360811047884615
5	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.26545133312766
6	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.18390018167451
7	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.348980051411765
8	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	0.337526477436585
9	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.138176481058776
10	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.320509332297872
11	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.694658851666667
12	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.349614606153846
13	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.211805111745455
14	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	0.564875818162963
15	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.477365945208333
16	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.365025170078431
17	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.234402350714583
18	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.433922212068966
19	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.110117174875
20	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	0.184119332796078
21	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	0.0517155421740426
22	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.157758060642857
23	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.0317301153392157
24	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.27459628379661
25	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.564195608923077
26	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.3090880546
27	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.169960785215686
28	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.189306812833333
29	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.37481514122449
30	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.211573579892308
1	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.124702454242857
2	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.279418388042553
3	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.44230776755102
4	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.498480800444444
5	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.227869042382979
6	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.0940797929729167
7	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.401051415531915
8	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.129565242710526
9	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.279685150191905
10	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.0353021837
11	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.318959594782609
12	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.337806681456522
13	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.322774082765957
14	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	0.356198597177778
15	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.250648085714286
16	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.444636334893617
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.468462984347826
18	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.483658260727273
19	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.0314083457948718
20	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	0.159723529622222
21	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.349759493777778
22	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.280417950555556
23	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.208702488240741
24	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.491077244909091
25	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.443780454482759
26	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.3320502392
27	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.257846157386364
28	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.307025006304348
29	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.311122615416667
30	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.29537036283871
1	"SITTING"	"tBodyGyro-std()-Z"	-0.941425920851064
2	"SITTING"	"tBodyGyro-std()-Z"	-0.959803708695652
3	"SITTING"	"tBodyGyro-std()-Z"	-0.926413710384615
4	"SITTING"	"tBodyGyro-std()-Z"	-0.9279722294
5	"SITTING"	"tBodyGyro-std()-Z"	-0.940637937045455
6	"SITTING"	"tBodyGyro-std()-Z"	-0.939681350909091
7	"SITTING"	"tBodyGyro-std()-Z"	-0.937021208541667
8	"SITTING"	"tBodyGyro-std()-Z"	-0.959623548478261
9	"SITTING"	"tBodyGyro-std()-Z"	-0.9301768338
10	"SITTING"	"tBodyGyro-std()-Z"	-0.960445962037037
11	"SITTING"	"tBodyGyro-std()-Z"	-0.95284431245283
12	"SITTING"	"tBodyGyro-std()-Z"	-0.951552533137255
13	"SITTING"	"tBodyGyro-std()-Z"	-0.966896414285714
14	"SITTING"	"tBodyGyro-std()-Z"	-0.952904383518518
15	"SITTING"	"tBodyGyro-std()-Z"	-0.963765802881356
16	"SITTING"	"tBodyGyro-std()-Z"	-0.960287831304348
17	"SITTING"	"tBodyGyro-std()-Z"	-0.9797052259375
18	"SITTING"	"tBodyGyro-std()-Z"	-0.981525495438596
19	"SITTING"	"tBodyGyro-std()-Z"	-0.96559497630137
20	"SITTING"	"tBodyGyro-std()-Z"	-0.945771803484848
21	"SITTING"	"tBodyGyro-std()-Z"	-0.976972658588235
22	"SITTING"	"tBodyGyro-std()-Z"	-0.946501417741936
23	"SITTING"	"tBodyGyro-std()-Z"	-0.9597186325
24	"SITTING"	"tBodyGyro-std()-Z"	-0.971277654117647
25	"SITTING"	"tBodyGyro-std()-Z"	-0.972637558615385
26	"SITTING"	"tBodyGyro-std()-Z"	-0.966441338076923
27	"SITTING"	"tBodyGyro-std()-Z"	-0.975713310142857
28	"SITTING"	"tBodyGyro-std()-Z"	-0.9566328025
29	"SITTING"	"tBodyGyro-std()-Z"	-0.971227991666667
30	"SITTING"	"tBodyGyro-std()-Z"	-0.955053200806452
1	"STANDING"	"tBodyGyro-std()-Z"	-0.980645626981132
2	"STANDING"	"tBodyGyro-std()-Z"	-0.964856701851852
3	"STANDING"	"tBodyGyro-std()-Z"	-0.91236408147541
4	"STANDING"	"tBodyGyro-std()-Z"	-0.909995038571429
5	"STANDING"	"tBodyGyro-std()-Z"	-0.907471555714286
6	"STANDING"	"tBodyGyro-std()-Z"	-0.947782155964912
7	"STANDING"	"tBodyGyro-std()-Z"	-0.951630777358491
8	"STANDING"	"tBodyGyro-std()-Z"	-0.974118322407407
9	"STANDING"	"tBodyGyro-std()-Z"	-0.939889737333333
10	"STANDING"	"tBodyGyro-std()-Z"	-0.953681099545455
11	"STANDING"	"tBodyGyro-std()-Z"	-0.980636664893617
12	"STANDING"	"tBodyGyro-std()-Z"	-0.950364757540984
13	"STANDING"	"tBodyGyro-std()-Z"	-0.973436596140351
14	"STANDING"	"tBodyGyro-std()-Z"	-0.946589134666667
15	"STANDING"	"tBodyGyro-std()-Z"	-0.968167046415094
16	"STANDING"	"tBodyGyro-std()-Z"	-0.982357006410256
17	"STANDING"	"tBodyGyro-std()-Z"	-0.985538363333333
18	"STANDING"	"tBodyGyro-std()-Z"	-0.972820402739726
19	"STANDING"	"tBodyGyro-std()-Z"	-0.960734258356164
20	"STANDING"	"tBodyGyro-std()-Z"	-0.907343324657534
21	"STANDING"	"tBodyGyro-std()-Z"	-0.959327022022472
22	"STANDING"	"tBodyGyro-std()-Z"	-0.96058251031746
23	"STANDING"	"tBodyGyro-std()-Z"	-0.962389689411765
24	"STANDING"	"tBodyGyro-std()-Z"	-0.969958678115942
25	"STANDING"	"tBodyGyro-std()-Z"	-0.971814139189189
26	"STANDING"	"tBodyGyro-std()-Z"	-0.974891360675676
27	"STANDING"	"tBodyGyro-std()-Z"	-0.981281807
28	"STANDING"	"tBodyGyro-std()-Z"	-0.925491442911392
29	"STANDING"	"tBodyGyro-std()-Z"	-0.983368643230769
30	"STANDING"	"tBodyGyro-std()-Z"	-0.93083468440678
1	"LAYING"	"tBodyGyro-std()-Z"	-0.9082846626
2	"LAYING"	"tBodyGyro-std()-Z"	-0.960306560416667
3	"LAYING"	"tBodyGyro-std()-Z"	-0.963505609032258
4	"LAYING"	"tBodyGyro-std()-Z"	-0.962073755
5	"LAYING"	"tBodyGyro-std()-Z"	-0.960583776923077
6	"LAYING"	"tBodyGyro-std()-Z"	-0.939141878596491
7	"LAYING"	"tBodyGyro-std()-Z"	-0.955294890576923
8	"LAYING"	"tBodyGyro-std()-Z"	-0.96758975462963
9	"LAYING"	"tBodyGyro-std()-Z"	-0.9615953704
10	"LAYING"	"tBodyGyro-std()-Z"	-0.971940597413793
11	"LAYING"	"tBodyGyro-std()-Z"	-0.959897432807018
12	"LAYING"	"tBodyGyro-std()-Z"	-0.950157442166667
13	"LAYING"	"tBodyGyro-std()-Z"	-0.967350513709677
14	"LAYING"	"tBodyGyro-std()-Z"	-0.952296965294118
15	"LAYING"	"tBodyGyro-std()-Z"	-0.956537051666667
16	"LAYING"	"tBodyGyro-std()-Z"	-0.984781484857143
17	"LAYING"	"tBodyGyro-std()-Z"	-0.976200771267606
18	"LAYING"	"tBodyGyro-std()-Z"	-0.985108386307692
19	"LAYING"	"tBodyGyro-std()-Z"	-0.973197523855422
20	"LAYING"	"tBodyGyro-std()-Z"	-0.972409893529412
21	"LAYING"	"tBodyGyro-std()-Z"	-0.981345430888889
22	"LAYING"	"tBodyGyro-std()-Z"	-0.933251870694444
23	"LAYING"	"tBodyGyro-std()-Z"	-0.983920132638889
24	"LAYING"	"tBodyGyro-std()-Z"	-0.98170136125
25	"LAYING"	"tBodyGyro-std()-Z"	-0.91092799
26	"LAYING"	"tBodyGyro-std()-Z"	-0.969302237763158
27	"LAYING"	"tBodyGyro-std()-Z"	-0.97837499972973
28	"LAYING"	"tBodyGyro-std()-Z"	-0.96237491175
29	"LAYING"	"tBodyGyro-std()-Z"	-0.97499461942029
30	"LAYING"	"tBodyGyro-std()-Z"	-0.968889156142857
